,fecha,nombre_completo,estado,temperatura,humedad_relativa,precipitacion
578,2023-10-05 09:38:00,UdeA Caucasia,Habilitada,29.77778,80,0.00000
579,2023-10-05 09:39:00,UdeA Caucasia,Habilitada,29.83333,81,0.00000
580,2023-10-05 09:40:00,UdeA Caucasia,Habilitada,29.83333,79,0.00000
581,2023-10-05 09:41:00,UdeA Caucasia,Habilitada,29.83333,80,0.00000
582,2023-10-05 09:42:00,UdeA Caucasia,Habilitada,29.83333,80,0.00000
583,2023-10-05 09:43:00,UdeA Caucasia,Habilitada,29.77778,79,0.00000
584,2023-10-05 09:44:00,UdeA Caucasia,Habilitada,29.72222,80,0.00000
585,2023-10-05 09:45:01,UdeA Caucasia,Habilitada,29.72222,79,0.00000
586,2023-10-05 09:46:01,UdeA Caucasia,Habilitada,29.66667,80,0.00000
587,2023-10-05 09:47:01,UdeA Caucasia,Habilitada,29.66667,80,0.00000
588,2023-10-05 09:48:01,UdeA Caucasia,Habilitada,29.61111,80,0.00000
589,2023-10-05 09:49:00,UdeA Caucasia,Habilitada,29.61111,80,0.00000
590,2023-10-05 09:50:00,UdeA Caucasia,Habilitada,29.66667,80,0.00000
591,2023-10-05 09:51:00,UdeA Caucasia,Habilitada,29.66667,80,0.00000
592,2023-10-05 09:52:00,UdeA Caucasia,Habilitada,29.66667,80,0.00000
593,2023-10-05 09:53:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
594,2023-10-05 09:54:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
595,2023-10-05 09:55:00,UdeA Caucasia,Habilitada,29.61111,81,0.00000
596,2023-10-05 09:56:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
597,2023-10-05 09:57:00,UdeA Caucasia,Habilitada,29.66667,82,0.00000
598,2023-10-05 09:58:00,UdeA Caucasia,Habilitada,29.66667,82,0.00000
599,2023-10-05 09:59:00,UdeA Caucasia,Habilitada,29.66667,82,0.00000
600,2023-10-05 10:00:00,UdeA Caucasia,Habilitada,29.66667,82,0.00000
601,2023-10-05 10:01:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
602,2023-10-05 10:02:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
603,2023-10-05 10:03:00,UdeA Caucasia,Habilitada,29.66667,82,0.00000
604,2023-10-05 10:04:01,UdeA Caucasia,Habilitada,29.61111,81,0.00000
605,2023-10-05 10:05:00,UdeA Caucasia,Habilitada,29.55556,82,0.00000
606,2023-10-05 10:06:01,UdeA Caucasia,Habilitada,29.50000,82,0.00000
607,2023-10-05 10:07:01,UdeA Caucasia,Habilitada,29.38889,82,0.00000
608,2023-10-05 10:08:00,UdeA Caucasia,Habilitada,29.33333,82,0.00000
609,2023-10-05 10:09:00,UdeA Caucasia,Habilitada,29.33333,82,0.00000
610,2023-10-05 10:10:00,UdeA Caucasia,Habilitada,29.33333,82,0.00000
611,2023-10-05 10:11:00,UdeA Caucasia,Habilitada,29.27778,82,0.00000
612,2023-10-05 10:12:00,UdeA Caucasia,Habilitada,29.27778,83,0.00000
613,2023-10-05 10:13:00,UdeA Caucasia,Habilitada,29.27778,82,0.00000
614,2023-10-05 10:14:00,UdeA Caucasia,Habilitada,29.33333,82,0.00000
615,2023-10-05 10:15:00,UdeA Caucasia,Habilitada,29.33333,81,0.00000
616,2023-10-05 10:16:00,UdeA Caucasia,Habilitada,29.44444,81,0.00000
617,2023-10-05 10:17:00,UdeA Caucasia,Habilitada,29.50000,82,0.00000
618,2023-10-05 10:18:00,UdeA Caucasia,Habilitada,29.55556,81,0.00000
619,2023-10-05 10:19:00,UdeA Caucasia,Habilitada,29.66667,81,0.00000
620,2023-10-05 10:20:00,UdeA Caucasia,Habilitada,29.72222,81,0.00000
621,2023-10-05 10:21:00,UdeA Caucasia,Habilitada,29.88889,80,0.00000
622,2023-10-05 10:22:00,UdeA Caucasia,Habilitada,29.94444,80,0.00000
623,2023-10-05 10:23:00,UdeA Caucasia,Habilitada,30.00000,79,0.00000
624,2023-10-05 10:24:00,UdeA Caucasia,Habilitada,30.05556,79,0.00000
625,2023-10-05 10:25:00,UdeA Caucasia,Habilitada,30.05556,78,0.00000
626,2023-10-05 10:26:00,UdeA Caucasia,Habilitada,30.05556,78,0.00000
627,2023-10-05 10:27:00,UdeA Caucasia,Habilitada,30.05556,78,0.00000
628,2023-10-05 10:28:00,UdeA Caucasia,Habilitada,30.11111,78,0.00000
629,2023-10-05 10:29:00,UdeA Caucasia,Habilitada,30.11111,78,0.00000
630,2023-10-05 10:30:00,UdeA Caucasia,Habilitada,30.16667,77,0.00000
631,2023-10-05 10:31:00,UdeA Caucasia,Habilitada,30.22222,78,0.00000
632,2023-10-05 10:32:00,UdeA Caucasia,Habilitada,30.27778,78,0.00000
633,2023-10-05 10:33:00,UdeA Caucasia,Habilitada,30.38889,78,0.00000
634,2023-10-05 10:34:00,UdeA Caucasia,Habilitada,30.44444,77,0.00000
635,2023-10-05 10:35:00,UdeA Caucasia,Habilitada,30.55556,77,0.00000
636,2023-10-05 10:36:00,UdeA Caucasia,Habilitada,30.61111,78,0.00000
637,2023-10-05 10:37:00,UdeA Caucasia,Habilitada,30.72222,78,0.00000
638,2023-10-05 10:38:00,UdeA Caucasia,Habilitada,30.83333,77,0.00000
639,2023-10-05 10:39:00,UdeA Caucasia,Habilitada,30.94444,78,0.00000
640,2023-10-05 10:40:00,UdeA Caucasia,Habilitada,31.00000,75,0.00000
641,2023-10-05 10:41:00,UdeA Caucasia,Habilitada,31.05556,76,0.00000
642,2023-10-05 10:42:00,UdeA Caucasia,Habilitada,31.05556,75,0.00000
643,2023-10-05 10:43:00,UdeA Caucasia,Habilitada,31.05556,75,0.00000
644,2023-10-05 10:44:01,UdeA Caucasia,Habilitada,31.00000,76,0.00000
645,2023-10-05 10:45:01,UdeA Caucasia,Habilitada,31.05556,76,0.00000
646,2023-10-05 10:46:01,UdeA Caucasia,Habilitada,31.11111,75,0.00000
647,2023-10-05 10:47:01,UdeA Caucasia,Habilitada,31.16667,76,0.00000
648,2023-10-05 10:48:00,UdeA Caucasia,Habilitada,31.22222,76,0.00000
649,2023-10-05 10:49:00,UdeA Caucasia,Habilitada,31.27778,74,0.00000
650,2023-10-05 10:50:00,UdeA Caucasia,Habilitada,31.33333,75,0.00000
651,2023-10-05 10:51:00,UdeA Caucasia,Habilitada,31.38889,74,0.00000
652,2023-10-05 10:52:00,UdeA Caucasia,Habilitada,31.44444,74,0.00000
653,2023-10-05 10:53:00,UdeA Caucasia,Habilitada,31.44444,73,0.00000
654,2023-10-05 10:54:00,UdeA Caucasia,Habilitada,31.44444,74,0.00000
655,2023-10-05 10:55:00,UdeA Caucasia,Habilitada,31.44444,73,0.00000
656,2023-10-05 10:56:00,UdeA Caucasia,Habilitada,31.38889,73,0.00000
657,2023-10-05 10:57:00,UdeA Caucasia,Habilitada,31.38889,74,0.00000
658,2023-10-05 10:58:00,UdeA Caucasia,Habilitada,31.38889,74,0.00000
659,2023-10-05 10:59:00,UdeA Caucasia,Habilitada,31.44444,74,0.00000
660,2023-10-05 11:00:00,UdeA Caucasia,Habilitada,31.44444,74,0.00000
661,2023-10-05 11:01:00,UdeA Caucasia,Habilitada,31.44444,75,0.00000
662,2023-10-05 11:02:00,UdeA Caucasia,Habilitada,31.44444,74,0.00000
663,2023-10-05 11:03:00,UdeA Caucasia,Habilitada,31.44444,74,0.00000
664,2023-10-05 11:04:01,UdeA Caucasia,Habilitada,31.50000,75,0.00000
665,2023-10-05 11:05:00,UdeA Caucasia,Habilitada,31.44444,73,0.00000
666,2023-10-05 11:06:00,UdeA Caucasia,Habilitada,31.44444,73,0.00000
667,2023-10-05 11:07:00,UdeA Caucasia,Habilitada,31.44444,74,0.00000
668,2023-10-05 11:08:00,UdeA Caucasia,Habilitada,31.44444,74,0.00000
669,2023-10-05 11:09:00,UdeA Caucasia,Habilitada,31.44444,74,0.00000
670,2023-10-05 11:10:00,UdeA Caucasia,Habilitada,31.44444,73,0.00000
671,2023-10-05 11:11:00,UdeA Caucasia,Habilitada,31.38889,73,0.00000
672,2023-10-05 11:12:00,UdeA Caucasia,Habilitada,31.44444,73,0.00000
673,2023-10-05 11:13:00,UdeA Caucasia,Habilitada,31.44444,73,0.00000
674,2023-10-05 11:14:00,UdeA Caucasia,Habilitada,31.38889,74,0.00000
675,2023-10-05 11:15:00,UdeA Caucasia,Habilitada,31.38889,73,0.00000
676,2023-10-05 11:16:00,UdeA Caucasia,Habilitada,31.33333,73,0.00000
677,2023-10-05 11:17:00,UdeA Caucasia,Habilitada,31.33333,73,0.00000
678,2023-10-05 11:18:00,UdeA Caucasia,Habilitada,31.27778,73,0.00000
679,2023-10-05 11:19:00,UdeA Caucasia,Habilitada,31.27778,74,0.00000
680,2023-10-05 11:20:00,UdeA Caucasia,Habilitada,31.16667,74,0.00000
681,2023-10-05 11:21:00,UdeA Caucasia,Habilitada,31.11111,74,0.00000
682,2023-10-05 11:22:00,UdeA Caucasia,Habilitada,31.05556,74,0.00000
683,2023-10-05 11:23:00,UdeA Caucasia,Habilitada,31.00000,74,0.00000
684,2023-10-05 11:24:00,UdeA Caucasia,Habilitada,31.00000,74,0.00000
685,2023-10-05 11:25:00,UdeA Caucasia,Habilitada,30.88889,75,0.00000
686,2023-10-05 11:26:00,UdeA Caucasia,Habilitada,30.77778,74,0.00000
687,2023-10-05 11:27:00,UdeA Caucasia,Habilitada,30.77778,74,0.00000
688,2023-10-05 11:28:00,UdeA Caucasia,Habilitada,30.72222,75,0.00000
689,2023-10-05 11:29:00,UdeA Caucasia,Habilitada,30.72222,76,0.00000
690,2023-10-05 11:30:00,UdeA Caucasia,Habilitada,30.77778,75,0.00000
691,2023-10-05 11:31:00,UdeA Caucasia,Habilitada,30.83333,75,0.00000
692,2023-10-05 11:32:00,UdeA Caucasia,Habilitada,30.94444,76,0.00000
693,2023-10-05 11:33:00,UdeA Caucasia,Habilitada,31.00000,75,0.00000
694,2023-10-05 11:34:00,UdeA Caucasia,Habilitada,31.22222,74,0.00000
695,2023-10-05 11:35:00,UdeA Caucasia,Habilitada,31.38889,74,0.00000
696,2023-10-05 11:36:00,UdeA Caucasia,Habilitada,31.55556,74,0.00000
697,2023-10-05 11:37:00,UdeA Caucasia,Habilitada,31.66667,72,0.00000
698,2023-10-05 11:38:00,UdeA Caucasia,Habilitada,31.77778,72,0.00000
699,2023-10-05 11:39:00,UdeA Caucasia,Habilitada,31.88889,71,0.00000
700,2023-10-05 11:40:00,UdeA Caucasia,Habilitada,32.05556,70,0.00000
701,2023-10-05 11:41:00,UdeA Caucasia,Habilitada,32.05556,70,0.00000
702,2023-10-05 11:42:01,UdeA Caucasia,Habilitada,32.05556,69,0.00000
703,2023-10-05 11:43:01,UdeA Caucasia,Habilitada,31.88889,70,0.00000
704,2023-10-05 11:44:01,UdeA Caucasia,Habilitada,31.83333,70,0.00000
705,2023-10-05 11:45:01,UdeA Caucasia,Habilitada,31.77778,69,0.00000
706,2023-10-05 11:46:00,UdeA Caucasia,Habilitada,31.77778,70,0.00000
707,2023-10-05 11:47:00,UdeA Caucasia,Habilitada,31.77778,70,0.00000
708,2023-10-05 11:48:00,UdeA Caucasia,Habilitada,31.83333,69,0.00000
709,2023-10-05 11:49:00,UdeA Caucasia,Habilitada,31.83333,69,0.00000
710,2023-10-05 11:50:00,UdeA Caucasia,Habilitada,31.83333,68,0.00000
711,2023-10-05 11:51:00,UdeA Caucasia,Habilitada,31.88889,67,0.00000
712,2023-10-05 11:52:00,UdeA Caucasia,Habilitada,31.88889,67,0.00000
713,2023-10-05 11:53:00,UdeA Caucasia,Habilitada,31.94444,67,0.00000
714,2023-10-05 11:54:00,UdeA Caucasia,Habilitada,32.05556,67,0.00000
715,2023-10-05 11:55:00,UdeA Caucasia,Habilitada,32.11111,67,0.00000
716,2023-10-05 11:56:00,UdeA Caucasia,Habilitada,32.16667,68,0.00000
717,2023-10-05 11:57:00,UdeA Caucasia,Habilitada,32.16667,69,0.00000
718,2023-10-05 11:58:00,UdeA Caucasia,Habilitada,32.16667,67,0.00000
719,2023-10-05 11:59:00,UdeA Caucasia,Habilitada,32.11111,68,0.00000
720,2023-10-05 12:00:00,UdeA Caucasia,Habilitada,32.05556,67,0.00000
721,2023-10-05 12:01:00,UdeA Caucasia,Habilitada,32.05556,67,0.00000
722,2023-10-05 12:02:00,UdeA Caucasia,Habilitada,32.00000,66,0.00000
723,2023-10-05 12:03:00,UdeA Caucasia,Habilitada,31.94444,67,0.00000
724,2023-10-05 12:04:01,UdeA Caucasia,Habilitada,32.00000,69,0.00000
725,2023-10-05 12:05:00,UdeA Caucasia,Habilitada,31.94444,68,0.00000
726,2023-10-05 12:06:01,UdeA Caucasia,Habilitada,32.00000,69,0.00000
727,2023-10-05 12:07:01,UdeA Caucasia,Habilitada,31.94444,69,0.00000
728,2023-10-05 12:08:00,UdeA Caucasia,Habilitada,32.00000,70,0.00000
729,2023-10-05 12:09:00,UdeA Caucasia,Habilitada,31.94444,70,0.00000
730,2023-10-05 12:10:00,UdeA Caucasia,Habilitada,31.94444,71,0.00000
731,2023-10-05 12:11:00,UdeA Caucasia,Habilitada,32.00000,71,0.00000
732,2023-10-05 12:12:00,UdeA Caucasia,Habilitada,32.00000,71,0.00000
733,2023-10-05 12:13:00,UdeA Caucasia,Habilitada,31.94444,70,0.00000
734,2023-10-05 12:14:00,UdeA Caucasia,Habilitada,31.88889,70,0.00000
735,2023-10-05 12:15:00,UdeA Caucasia,Habilitada,31.83333,70,0.00000
736,2023-10-05 12:16:00,UdeA Caucasia,Habilitada,31.72222,71,0.00000
737,2023-10-05 12:17:00,UdeA Caucasia,Habilitada,31.61111,71,0.00000
738,2023-10-05 12:18:00,UdeA Caucasia,Habilitada,31.50000,71,0.00000
739,2023-10-05 12:19:00,UdeA Caucasia,Habilitada,31.55556,70,0.00000
740,2023-10-05 12:20:00,UdeA Caucasia,Habilitada,31.50000,69,0.00000
741,2023-10-05 12:21:00,UdeA Caucasia,Habilitada,31.44444,69,0.00000
742,2023-10-05 12:22:00,UdeA Caucasia,Habilitada,31.38889,68,0.00000
743,2023-10-05 12:23:00,UdeA Caucasia,Habilitada,31.33333,69,0.00000
744,2023-10-05 12:24:00,UdeA Caucasia,Habilitada,31.38889,69,0.00000
745,2023-10-05 12:25:00,UdeA Caucasia,Habilitada,31.38889,69,0.00000
746,2023-10-05 12:26:00,UdeA Caucasia,Habilitada,31.44444,69,0.00000
747,2023-10-05 12:27:00,UdeA Caucasia,Habilitada,31.50000,69,0.00000
748,2023-10-05 12:28:00,UdeA Caucasia,Habilitada,31.50000,70,0.00000
749,2023-10-05 12:29:00,UdeA Caucasia,Habilitada,31.55556,69,0.00000
750,2023-10-05 12:30:00,UdeA Caucasia,Habilitada,31.61111,67,0.00000
751,2023-10-05 12:31:00,UdeA Caucasia,Habilitada,31.72222,68,0.00000
752,2023-10-05 12:32:00,UdeA Caucasia,Habilitada,31.77778,70,0.00000
753,2023-10-05 12:33:00,UdeA Caucasia,Habilitada,31.88889,68,0.00000
754,2023-10-05 12:34:00,UdeA Caucasia,Habilitada,32.00000,67,0.00000
755,2023-10-05 12:35:00,UdeA Caucasia,Habilitada,32.05556,67,0.00000
756,2023-10-05 12:36:00,UdeA Caucasia,Habilitada,32.05556,69,0.00000
757,2023-10-05 12:37:00,UdeA Caucasia,Habilitada,32.11111,68,0.00000
758,2023-10-05 12:38:00,UdeA Caucasia,Habilitada,32.16667,68,0.00000
759,2023-10-05 12:39:00,UdeA Caucasia,Habilitada,32.16667,67,0.00000
760,2023-10-05 12:40:00,UdeA Caucasia,Habilitada,32.11111,68,0.00000
761,2023-10-05 12:41:00,UdeA Caucasia,Habilitada,32.16667,68,0.00000
762,2023-10-05 12:42:00,UdeA Caucasia,Habilitada,32.16667,68,0.00000
763,2023-10-05 12:43:10,UdeA Caucasia,Habilitada,32.16667,69,0.00000
764,2023-10-05 12:44:01,UdeA Caucasia,Habilitada,32.22222,69,0.00000
765,2023-10-05 12:45:01,UdeA Caucasia,Habilitada,32.16667,69,0.00000
766,2023-10-05 12:46:01,UdeA Caucasia,Habilitada,32.16667,69,0.00000
767,2023-10-05 12:47:01,UdeA Caucasia,Habilitada,32.16667,68,0.00000
768,2023-10-05 12:48:00,UdeA Caucasia,Habilitada,32.16667,69,0.00000
769,2023-10-05 12:49:00,UdeA Caucasia,Habilitada,32.05556,68,0.00000
770,2023-10-05 12:50:02,UdeA Caucasia,Habilitada,32.05556,70,0.00000
771,2023-10-05 12:51:00,UdeA Caucasia,Habilitada,32.05556,69,0.00000
772,2023-10-05 12:52:00,UdeA Caucasia,Habilitada,32.05556,69,0.00000
773,2023-10-05 12:53:00,UdeA Caucasia,Habilitada,32.05556,70,0.00000
774,2023-10-05 12:54:00,UdeA Caucasia,Habilitada,32.16667,70,0.00000
775,2023-10-05 12:55:00,UdeA Caucasia,Habilitada,32.16667,69,0.00000
776,2023-10-05 12:56:00,UdeA Caucasia,Habilitada,32.16667,68,0.00000
777,2023-10-05 12:57:00,UdeA Caucasia,Habilitada,32.16667,68,0.00000
778,2023-10-05 12:58:00,UdeA Caucasia,Habilitada,32.22222,68,0.00000
779,2023-10-05 12:59:00,UdeA Caucasia,Habilitada,32.27778,68,0.00000
780,2023-10-05 13:00:00,UdeA Caucasia,Habilitada,32.33333,69,0.00000
781,2023-10-05 13:01:01,UdeA Caucasia,Habilitada,32.38889,68,0.00000
782,2023-10-05 13:02:00,UdeA Caucasia,Habilitada,32.50000,69,0.00000
783,2023-10-05 13:03:00,UdeA Caucasia,Habilitada,32.61111,68,0.00000
784,2023-10-05 13:04:00,UdeA Caucasia,Habilitada,32.72222,68,0.00000
785,2023-10-05 13:05:00,UdeA Caucasia,Habilitada,32.83333,67,0.00000
786,2023-10-05 13:06:00,UdeA Caucasia,Habilitada,32.94444,67,0.00000
787,2023-10-05 13:07:00,UdeA Caucasia,Habilitada,33.05556,67,0.00000
788,2023-10-05 13:08:01,UdeA Caucasia,Habilitada,33.16667,67,0.00000
789,2023-10-05 13:09:01,UdeA Caucasia,Habilitada,33.22222,66,0.00000
790,2023-10-05 13:10:01,UdeA Caucasia,Habilitada,33.38889,66,0.00000
791,2023-10-05 13:11:01,UdeA Caucasia,Habilitada,33.50000,66,0.00000
792,2023-10-05 13:12:00,UdeA Caucasia,Habilitada,33.44444,64,0.00000
793,2023-10-05 13:13:00,UdeA Caucasia,Habilitada,33.38889,65,0.00000
794,2023-10-05 13:14:00,UdeA Caucasia,Habilitada,33.27778,65,0.00000
795,2023-10-05 13:15:00,UdeA Caucasia,Habilitada,33.11111,66,0.00000
796,2023-10-05 13:16:00,UdeA Caucasia,Habilitada,33.00000,67,0.00000
797,2023-10-05 13:17:00,UdeA Caucasia,Habilitada,32.94444,67,0.00000
798,2023-10-05 13:18:00,UdeA Caucasia,Habilitada,32.94444,67,0.00000
799,2023-10-05 13:19:00,UdeA Caucasia,Habilitada,32.83333,66,0.00000
800,2023-10-05 13:20:00,UdeA Caucasia,Habilitada,32.77778,67,0.00000
801,2023-10-05 13:21:00,UdeA Caucasia,Habilitada,32.72222,67,0.00000
802,2023-10-05 13:22:00,UdeA Caucasia,Habilitada,32.61111,67,0.00000
803,2023-10-05 13:23:00,UdeA Caucasia,Habilitada,32.50000,68,0.00000
804,2023-10-05 13:24:00,UdeA Caucasia,Habilitada,32.38889,69,0.00000
805,2023-10-05 13:25:00,UdeA Caucasia,Habilitada,32.33333,69,0.00000
806,2023-10-05 13:26:00,UdeA Caucasia,Habilitada,32.33333,70,0.00000
807,2023-10-05 13:27:00,UdeA Caucasia,Habilitada,32.33333,70,0.00000
808,2023-10-05 13:28:00,UdeA Caucasia,Habilitada,32.27778,71,0.00000
809,2023-10-05 13:29:00,UdeA Caucasia,Habilitada,32.33333,71,0.00000
810,2023-10-05 13:30:00,UdeA Caucasia,Habilitada,32.38889,71,0.00000
811,2023-10-05 13:31:00,UdeA Caucasia,Habilitada,32.33333,71,0.00000
812,2023-10-05 13:32:00,UdeA Caucasia,Habilitada,32.33333,70,0.00000
813,2023-10-05 13:33:00,UdeA Caucasia,Habilitada,32.27778,70,0.00000
814,2023-10-05 13:34:00,UdeA Caucasia,Habilitada,32.22222,70,0.00000
815,2023-10-05 13:35:00,UdeA Caucasia,Habilitada,32.16667,70,0.00000
816,2023-10-05 13:36:00,UdeA Caucasia,Habilitada,32.16667,71,0.00000
817,2023-10-05 13:37:00,UdeA Caucasia,Habilitada,32.11111,71,0.00000
818,2023-10-05 13:38:00,UdeA Caucasia,Habilitada,32.11111,71,0.00000
819,2023-10-05 13:39:00,UdeA Caucasia,Habilitada,32.05556,72,0.00000
820,2023-10-05 13:40:00,UdeA Caucasia,Habilitada,32.05556,72,0.00000
821,2023-10-05 13:41:00,UdeA Caucasia,Habilitada,32.05556,73,0.00000
822,2023-10-05 13:42:00,UdeA Caucasia,Habilitada,32.11111,73,0.00000
823,2023-10-05 13:43:00,UdeA Caucasia,Habilitada,32.05556,72,0.00000
824,2023-10-05 13:44:00,UdeA Caucasia,Habilitada,32.11111,72,0.00000
825,2023-10-05 13:45:00,UdeA Caucasia,Habilitada,32.05556,72,0.00000
826,2023-10-05 13:46:00,UdeA Caucasia,Habilitada,32.05556,72,0.00000
827,2023-10-05 13:47:01,UdeA Caucasia,Habilitada,32.00000,73,0.00000
828,2023-10-05 13:48:00,UdeA Caucasia,Habilitada,31.94444,72,0.00000
829,2023-10-05 13:49:00,UdeA Caucasia,Habilitada,32.00000,72,0.00000
830,2023-10-05 13:50:00,UdeA Caucasia,Habilitada,32.00000,73,0.00000
831,2023-10-05 13:51:00,UdeA Caucasia,Habilitada,32.00000,72,0.00000
832,2023-10-05 13:52:00,UdeA Caucasia,Habilitada,32.05556,73,0.00000
833,2023-10-05 13:53:00,UdeA Caucasia,Habilitada,32.05556,73,0.00000
834,2023-10-05 13:54:00,UdeA Caucasia,Habilitada,32.05556,72,0.00000
835,2023-10-05 13:55:00,UdeA Caucasia,Habilitada,32.11111,72,0.00000
836,2023-10-05 13:56:00,UdeA Caucasia,Habilitada,32.11111,71,0.00000
837,2023-10-05 13:57:00,UdeA Caucasia,Habilitada,32.05556,71,0.00000
838,2023-10-05 13:58:00,UdeA Caucasia,Habilitada,32.05556,71,0.00000
839,2023-10-05 13:59:00,UdeA Caucasia,Habilitada,32.05556,72,0.00000
840,2023-10-05 14:00:00,UdeA Caucasia,Habilitada,32.11111,73,0.00000
841,2023-10-05 14:01:00,UdeA Caucasia,Habilitada,32.16667,74,0.00000
842,2023-10-05 14:02:00,UdeA Caucasia,Habilitada,32.16667,73,0.00000
843,2023-10-05 14:03:00,UdeA Caucasia,Habilitada,32.22222,73,0.00000
844,2023-10-05 14:04:00,UdeA Caucasia,Habilitada,32.22222,73,0.00000
845,2023-10-05 14:05:00,UdeA Caucasia,Habilitada,32.27778,73,0.00000
846,2023-10-05 14:06:01,UdeA Caucasia,Habilitada,32.22222,73,0.00000
847,2023-10-05 14:07:01,UdeA Caucasia,Habilitada,32.16667,73,0.00000
848,2023-10-05 14:08:01,UdeA Caucasia,Habilitada,32.05556,74,0.00000
849,2023-10-05 14:09:01,UdeA Caucasia,Habilitada,32.11111,74,0.00000
850,2023-10-05 14:10:00,UdeA Caucasia,Habilitada,32.05556,73,0.00000
851,2023-10-05 14:11:00,UdeA Caucasia,Habilitada,32.05556,73,0.00000
852,2023-10-05 14:12:00,UdeA Caucasia,Habilitada,32.00000,73,0.00000
853,2023-10-05 14:13:00,UdeA Caucasia,Habilitada,32.00000,74,0.00000
854,2023-10-05 14:14:00,UdeA Caucasia,Habilitada,32.00000,74,0.00000
855,2023-10-05 14:15:00,UdeA Caucasia,Habilitada,31.94444,73,0.00000
856,2023-10-05 14:16:00,UdeA Caucasia,Habilitada,31.88889,73,0.00000
857,2023-10-05 14:17:00,UdeA Caucasia,Habilitada,31.88889,74,0.00000
858,2023-10-05 14:18:00,UdeA Caucasia,Habilitada,31.88889,73,0.00000
859,2023-10-05 14:19:00,UdeA Caucasia,Habilitada,31.88889,74,0.00000
860,2023-10-05 14:20:00,UdeA Caucasia,Habilitada,31.88889,74,0.00000
861,2023-10-05 14:21:00,UdeA Caucasia,Habilitada,31.88889,74,0.00000
862,2023-10-05 14:22:00,UdeA Caucasia,Habilitada,31.88889,74,0.00000
863,2023-10-05 14:23:00,UdeA Caucasia,Habilitada,31.83333,74,0.00000
864,2023-10-05 14:24:00,UdeA Caucasia,Habilitada,31.83333,74,0.00000
865,2023-10-05 14:25:00,UdeA Caucasia,Habilitada,31.88889,74,0.00000
866,2023-10-05 14:26:00,UdeA Caucasia,Habilitada,31.88889,74,0.00000
